.0021335895,.042792417,16.668362,138.32236,2127.7705,2160.2241
.0022202174,.045729622,14.814014,134.52112,2585.0645,2070.2007
.0016842728,.032129645,15.017274,112.61436,2515.1069,2319.6418
.0012525667,.032707896,14.850482,94.027771,3663.4221,3373.2727
.001710789,.028562048,13.888015,102.89589,2801.7617,2401.7908
.0018975225,.02902233,13.0559,59.944969,2297.303,2001.0126
.0014064541,.017813096,12.159247,91.692581,3020.4983,2236.7793
.0012750569,.027521379,11.551978,79.200455,2505.1431,2738.373
.001406461,.02996025,10.947212,61.266533,3160.0869,2695.0854
.001481029,.021930421,11.297703,92.893417,4148.4717,3438.1389
.0013816132,.022784317,10.762359,68.128616,3764.1091,2958.1042
.0013874746,.02574214,10.063132,80.185669,4393.0186,3399.53
.0015601527,.026317246,10.143373,87.268173,4443.2485,3326.7415
.0013725975,.023906644,10.29925,60.888615,4155.2124,3642.9448
.0016446137,.026087586,10.017718,70.333572,5054.2798,4240.3672
.0015163257,.025877098,10.524415,59.792995,4897.3789,4519.5415
.0017435922,.016439153,10.739389,73.092278,4554.3931,4501.3823
.0018332424,.024766553,11.597216,74.303749,4933.4014,4493.0972
.0019904391,.026285063,10.563711,68.358841,4947.9717,4720.8394
.0021250087,.02833418,10.312654,70.988243,4841.0327,4490.7422
.0022765901,.02729072,10.753556,62.298904,5561.6118,4727.959
.0019986052,.020032592,9.6478586,47.914547,4993.6626,5107.2095
.0021143118,.026605625,9.8252239,54.157585,5639.7402,5205.0415
.0024699522,.023390461,10.062155,61.937008,6159.2603,5855.3101
.0021096328,.021501197,9.3056736,51.192879,5956.4526,4684.5098
.0026503662,.018327832,9.6359034,44.677856,6649.6118,5778.1787
.0025735504,.022990117,9.3187761,52.280041,6032.0264,6205.5029
.0027009568,.022725655,8.9121037,52.461376,10409.331,6817.3794
.0031174936,.022705253,9.4160337,41.975204,7660.105,5602.9683
.0032333778,.021246798,9.4983873,45.997635,6146.5181,5444.2578
.0045396942,.021468904,9.9123869,46.813038,8178.4927,7584.7129
.0049324911,.021581544,10.243151,44.742947,7276.1724,8075.3872
.0048928768,.020730019,10.465919,48.955635,6737.7876,7949.1108
.0051647364,.020760655,10.603128,53.30455,8632.583,9049.1074
.005506386,.019525392,11.593833,48.494843,8103.9238,9229.8789
.0058533172,.018911686,12.105239,51.644497,7338.9248,9045.7764
.0061172652,.019705953,13.571382,61.158218,7406.0273,8604.2295
.0067314827,.020437049,15.18562,58.865948,7368.833,7029.0942
.006542786,.018541463,16.451433,55.022434,7755.7852,9124.373
.0066138529,.017170288,16.555449,62.252968,7234.4219,9001.6455
.0074672978,.019252541,20.643816,70.40387,9481.6523,9799.9023
.0070925592,.016378956,22.559164,65.759003,9267.9863,8595.5732
.0070078676,.016112786,23.772585,63.787258,8720.2832,9284.6973
.0072094351,.015718115,23.878185,82.560448,7493.2178,6603.7905
.0071328455,.015425911,25.952795,80.230621,8192.5039,8066.0986
.0070203547,.015194348,28.163462,77.653366,9171.9043,10963.596
.0073051103,.014449155,33.078007,75.788979,11729.193,9348.2949
.0074252672,.013942691,38.86351,71.69323,11234.972,10461.392
.0072326595,.013156731,37.55386,85.202827,13693.271,10165.007
.0074431025,.012277531,40.187859,89.516823,11352.897,13359.162
