21,0.02559415,0.44736841
22,0.04396985,0.53488374
23,0.03467153,0.53658539
24,0.03190718,0.57731956
25,0.02296710,0.60169494
26,0.02787068,0.66071427
27,0.01767541,0.59055120
28,0.02891069,0.59090906
29,0.02706844,0.56910568
30,0.02173913,0.60150373
31,0.03619441,0.63414633
32,0.03049422,0.62937063
33,0.03369565,0.60958904
34,0.02627166,0.62416106
35,0.03407155,0.66906476
36,0.03655661,0.68493152
37,0.03178484,0.66451615
38,0.03582853,0.63333333
39,0.04727031,0.66206896
40,0.04152249,0.62111801
41,0.03807471,0.67973858
42,0.04797048,0.70833331
43,0.04068857,0.65625000
44,0.03886640,0.74637681
45,0.03802939,0.78807944
46,0.03633061,0.77070063
47,0.04726599,0.75324672
48,0.04922780,0.69565219
49,0.05629478,0.71951222
50,0.05695509,0.76875001
51,0.06285714,0.75757575
52,0.06287787,0.75147927
53,0.04255319,0.76785713
54,0.06641124,0.84177214
55,0.05683356,0.81395346
56,0.06657420,0.74137932
57,0.08273894,0.76404494
58,0.08431952,0.80829018
59,0.08906250,0.79802954
60,0.08143322,0.80995476
61,0.09484193,0.83636361
62,0.11343805,0.82278478
63,0.12043796,0.83805668
64,0.10638298,0.77777779
65,0.12304688,0.80590719
66,0.12889813,0.77999997
67,0.14596950,0.76543212
68,0.15294118,0.75102043
69,0.15288220,0.79653680
70,0.16944444,0.71806169
71,0.19364162,0.78139538
72,0.17532468,0.78854626
73,0.17993079,0.75799090
74,0.21299639,0.82233500
75,0.21428572,0.82692307
76,0.26130652,0.85000002
77,0.24539877,0.79899496
78,0.26623377,0.78034681
79,0.28057554,0.76870745
80,0.28571430,0.79104477
81,0.33333334,0.80952382
82,0.29411766,0.79508197
83,0.31944445,0.84536082
84,0.27586207,0.81707317
85,0.32142857,0.77777779
86,0.27272728,0.90476191
87,0.33333334,0.97916669
88,0.23809524,0.86956519
89,0.40000001,0.85714287
90,0.45454547,0.77777779
