20,0.00116805,0.00138867
21,0.00201514,0.00142602
22,0.00290164,0.00146655
23,0.00382304,0.00150944
24,0.00476978,0.00155315
25,0.00572683,0.00159583
26,0.00667464,0.00163560
27,0.00759059,0.00167071
28,0.00845132,0.00169976
29,0.00923508,0.00172183
30,0.00992257,0.00173629
31,0.01050145,0.00174337
32,0.01096551,0.00174371
33,0.01131536,0.00173845
34,0.01155937,0.00172926
35,0.01171381,0.00171847
36,0.01180125,0.00170889
37,0.01184551,0.00170324
38,0.01187923,0.00170542
39,0.01193187,0.00171896
40,0.01203218,0.00174758
41,0.01220784,0.00179524
42,0.01248238,0.00186586
43,0.01287503,0.00196330
44,0.01339249,0.00209016
45,0.01404303,0.00224984
46,0.01482935,0.00244541
47,0.01573874,0.00267782
48,0.01674930,0.00294653
49,0.01785052,0.00325290
50,0.01902670,0.00359723
51,0.02024091,0.00397537
52,0.02148516,0.00438794
53,0.02272353,0.00482921
54,0.02394342,0.00529702
55,0.02512345,0.00578624
56,0.02626032,0.00629460
57,0.02734843,0.00681829
58,0.02838397,0.00735287
59,0.02938250,0.00789793
60,0.03034890,0.00844973
61,0.03131600,0.00901180
62,0.03230795,0.00958542
63,0.03336258,0.01017610
64,0.03452843,0.01079328
65,0.03584665,0.01144485
66,0.03737025,0.01214321
67,0.03918546,0.01291226
68,0.04132815,0.01376048
69,0.04391595,0.01472368
70,0.04701542,0.01582173
71,0.05075497,0.01709553
72,0.05519490,0.01856440
73,0.06051289,0.02028837
74,0.06675217,0.02228547
75,0.07409272,0.02462367
76,0.08262300,0.02734779
77,0.09247315,0.03052626
78,0.10362413,0.03419328
79,0.11609795,0.03841534
80,0.12988617,0.04327429
81,0.14477457,0.04881340
82,0.16051717,0.05510150
83,0.17664333,0.06216956
84,0.19255985,0.07004685
85,0.20751786,0.07874378
86,0.22051282,0.08820500
87,0.23022974,0.09825165
88,0.23541996,0.10869063
89,0.23541996,0.11916254
90,0.23541996,0.12905574
91,0.23541996,0.13753907
92,0.23541996,0.14343052
93,0.23541996,0.14493878
94,0.23541996,0.14493878
95,,
