30,.02641522,.10966926
31,.027295725,.1133249
32,.028176233,.11698055
33,.029057156,.12063095
34,.029940573,.12424988
35,.030828979,.1278059
36,.03172487,.13126755
37,.032630734,.13460335
38,.033549074,.13778186
39,.034482375,.14077161
40,.03543314,.14354116
41,.036403857,.14605901
42,.037397027,.14829373
43,.038415138,.15021387
44,.039460685,.15178795
45,.040536165,.15298451
46,.04164407,.15377212
47,.042786896,.15411928
48,.043967139,.15399455
49,.045187287,.15336648
50,.046449844,.15220359
51,.047765642,.15049823
52,.049178921,.14833789
53,.050742269,.14583386
54,.052508261,.14309746
55,.054529484,.14023995
56,.056858525,.13737264
57,.059547961,.13460684
58,.062650383,.13205381
59,.066218369,.12982486
60,.070304498,.1280313
61,.074961364,.1267844
62,.080241546,.12619545
63,.086197622,.12637576
64,.092882179,.12743662
65,.10034781,.12948933
66,.10864708,.13264517
67,.11783259,.13701543
68,.12795691,.14271143
69,.13905469,.14981258
70,.15108879,.15827091
71,.16400413,.16800658
72,.17774564,.17893977
73,.19225824,.19099067
74,.20748685,.2040794
75,.22337638,.21812609
76,.23987179,.23305103
77,.25691795,.24877428
78,.27445984,.26521605
79,.29244232,.28229648
80,.31081036,.29993573
81,.32950887,.31805399
82,.34848276,.33657143
83,.36767697,.35540822
84,.38703638,.37448454
85,.406506,.39372048
86,.42603067,.41303629
87,.44556451,.43236539
88,.46509835,.45169446
89,.48463222,.47102356
